qucb,thomp,ucb
119.34163,129.62794,305.59354
45.202522,92.123505,81.7741
68.29,88.45587,252.6037
72.82584,220.94002,345.59824
92.95215,117.96096,173.15073
80.58998,87.71349,482.55753
69.56615,192.96704,253.61461
62.9584,58.779266,123.325775
103.059265,26.217773,465.24078
86.62677,42.530693,325.8069
82.506935,31.818624,264.34964
75.11841,174.07277,204.6934
86.048004,37.327984,266.76038
78.318085,31.832436,71.385056
89.68716,153.61241,521.3893
46.276333,49.179253,85.44346
57.87494,122.02825,219.81718
109.361336,273.8153,577.5886
77.39154,92.829895,494.41742
83.562775,60.794796,470.14233
79.994316,206.32646,132.94347
90.87622,85.23717,251.54204
45.7688,2.6281404,36.307804
80.91657,44.455788,548.5078
106.24729,151.579,176.6953
89.16081,82.208176,478.29517
71.16031,1044.6769,329.19434
59.02301,195.45932,428.00388
50.045547,1479.1239,526.72076
5.7152824,9.872258,4.5488453
12.033887,64.550804,317.64938
92.040665,314.8367,180.56079
85.74189,449.0564,538.7479
83.23588,172.5288,348.28714
65.81739,83.92089,209.33536
46.22934,174.68309,66.89206
90.84732,64.952675,109.91826
84.47932,135.02202,420.9166
111.68862,79.9369,496.17114
95.35485,14.148996,260.14563
73.655266,1115.1113,400.41394
107.92689,23.554764,364.91733
74.246376,224.25102,213.22508
81.422646,229.57445,401.80142
81.83012,429.0339,275.6043
62.610264,107.989586,247.60591
23.00969,39.95916,74.91059
3.1724856,2.8517354,3.103928
85.171196,174.8137,241.25589
93.78462,333.1066,276.40167
53.693584,368.18176,138.93909
45.995266,63.65302,55.086403
64.4882,30.456602,306.04736
93.889175,18.203121,343.7436
118.59032,153.1565,344.37097
45.72213,11.939111,74.5957
70.6217,77.36158,333.82324
61.824883,156.7417,253.93837
64.96597,25.242216,408.66684
29.094824,1.7633523,29.377958
71.03922,68.88955,374.71286
35.729378,47.774185,29.909498
59.135704,8.064082,101.39626
73.22909,439.80966,358.99973
106.95683,244.73906,249.20296
66.42097,140.1469,257.02634
72.432144,56.27301,401.42715
113.73323,60.006744,241.05283
129.49786,113.02209,431.03552
62.22308,345.22717,179.15628
