x,y1,y2,y3
0.787878787878788,0.4242424242424241,0.4242424242424241,2.71222172032677
0.797979797979798,0.40404040404040376,0.40404040404040376,2.6554707563729996
0.8080808080808082,0.38383838383838353,0.38383838383838353,2.5844379395521804
0.8181818181818182,0.3636363636363635,0.3636363636363635,2.4990451783520937
0.8282828282828284,0.3434343434343431,0.3434343434343431,2.3993850086771262
0.8383838383838385,0.32323232323232304,0.32323232323232304,2.28574355335169
0.8484848484848485,0.30303030303030287,0.30303030303030287,2.15862507938626
0.8585858585858587,0.2828282828282826,0.2828282828282826,2.018778215495351
0.8686868686868687,0.26262626262626243,0.26262626262626243,1.867223893457764
0.8787878787878789,0.24242424242424218,0.24242424242424218,1.7052850780106812
0.888888888888889,0.22222222222222196,0.22222222222222196,1.5346183510702238
0.8989898989898991,0.2020202020202018,0.2020202020202018,1.3572474171722786
0.9090909090909092,0.18181818181818157,0.18181818181818157,1.1755985981285264
0.9191919191919192,0.1616161616161615,0.1616161616161615,0.9925383859936859
0.9292929292929294,0.14141414141414121,0.14141414141414121,0.8114131245411953
0.9393939393939394,0.12121212121212105,0.12121212121212105,0.6360908905456534
0.9494949494949496,0.10101010101010073,0.10101010101010073,0.4710056472714058
0.9595959595959597,0.08080808080808062,0.08080808080808062,0.3212037436679636
0.9696969696969697,0.06060606060606052,0.06060606060606052,0.1923928338738558
0.9797979797979799,0.04040404040404019,0.04040404040404019,0.09099329273185143
0.98989898989899,0.020202020202020103,0.020202020202020103,0.024192204119485625
1.0,0.0,0.0,0.0
