x,y1,y2,y3
0.5353535353535354,0.7486045769615156,0.401261879070266,0.11759563871808129
0.5454545454545455,0.6985364884415491,0.37565740045078844,0.2018385325547738
0.5555555555555556,0.6503073718437227,0.35116598079561034,0.3342037879086827
0.5656565656565657,0.6039585462123346,0.32776288546107923,0.5339065205607186
0.5757575757575758,0.5595221696125553,0.30542337980354495,0.8229617315511142
0.5858585858585859,0.5170216176832785,0.28412272917935616,1.223854392876998
0.595959595959596,0.4764718621899847,0.2638361989448611,1.7557019587796112
0.6060606060606061,0.4378798495775932,0.24453905445640967,2.429051315179999
0.6161616161616162,0.4012448795233181,0.2262065610703504,3.2399493374110673
0.6262626262626263,0.36655898348952853,0.2088139841430321,4.164479686562565
0.6363636363636365,0.3338073032766014,0.19233658903080372,5.1553891064627
0.6464646464646465,0.3029684695757823,0.17674964109001448,6.142511225648861
0.6565656565656566,0.2740149805220375,0.16202840567701293,7.03824490196514
0.6666666666666667,0.24691358024691337,0.14814814814814797,7.748301424328627
0.6767676767676768,0.22162563743139307,0.1350841338597689,8.186462054204757
0.686868686868687,0.19810752385875174,0.12281162816822423,8.290580362704228
0.696969696969697,0.1763109929674143,0.11130589642986322,8.036064521092664
0.7070707070707072,0.15618355840381104,0.10054220400103464,7.443081452441693
0.7171717171717172,0.13766887257523558,0.09049581623808746,6.57496113342665
0.7272727272727273,0.12070710520269969,0.08114199849737039,5.527525407124953
0.7373737373737375,0.10523532187379186,0.07245601613523249,4.411655487770416
0.7474747474747475,0.09118786259553265,0.06441313450802275,3.33344202447618
0.7575757575757577,0.0784967203472313,0.05698861897208996,2.3769492815331867
0.7676767676767677,0.06709191963334328,0.05015773488378319,1.5936680644802914
0.7777777777777778,0.056901895036325735,0.04389574759945129,1.0004784566938139
0.787878787878788,0.047853869769494774,0.03817792247544308,0.5852667185671488
0.797979797979798,0.039874234229882205,0.03297952486810764,0.31725679841433235
0.8080808080808082,0.03288892455109161,0.028275820133793775,0.15832807073644312
0.8181818181818182,0.02682380115615547,0.024042073628850465,0.0721926774525943
0.8282828282828284,0.021605027310391368,0.020253550709626582,0.02980751230033127
0.8383838383838385,0.01715944767425896,0.0168855167324711,0.011026397087046311
0.8484848484848485,0.013414966856216296,0.013913237053732904,0.0036080774067587073
0.8585858585858587,0.010300927965576575,0.011311977029760906,0.0010283469548523245
0.8686868686868687,0.0077484911653648075,0.00905700201690406,0.00025049205574180863
0.8787878787878789,0.0056910122251742625,0.00712357737151124,5.093348140119974e-05
0.888888888888889,0.004064421074023263,0.005486968449931406,8.391324708217525e-06
0.8989898989898991,0.0028076003532116305,0.0041224406085134425,1.0779651741838366e-06
0.9090909090909092,0.0018627639691774596,0.003005259203606302,1.0264674452075025e-07
0.9191919191919192,0.0011758356463535881,0.0021106895915588885,6.764748432573489e-09
0.9292929292929294,0.000696827480024296,0.0014139971287201105,2.8022739840325565e-10
0.9393939393939394,0.000380218489181901,0.0008904471714389047,6.336454660945508e-12
0.9494949494949496,0.00018533316938335132,0.0005153050760641786,6.283754571981226e-14
0.9595959595959597,7.672004560686147e-05,0.00026383619894485987,1.8939180948856121e-16
0.9696969696969697,2.453022510850975e-05,0.00011130589642986311,8.722447819959737e-20
0.9797979797979799,4.895950278858873e-06,3.2979524868107206e-05,1.3107607998834702e-24
0.98989898989899,3.091514995671194e-07,4.1224406085134015e-06,4.6588323270581446e-33
1.0,0.0,0.0,0.0
