qucb,thomp,ucb
82.05795,4.5587754,26.440897
107.24904,5.985993,50.382107
110.692215,7.207865,38.613564
80.339775,151.24931,408.98633
114.75126,25.01742,178.41061
97.21201,18.009596,222.28418
94.15262,14.887381,103.8093
93.28211,7.809665,58.13862
95.766815,6.6814055,55.67838
64.47446,14.740955,114.62126
83.951965,10.542805,51.933075
103.72558,82.86827,509.99686
103.63683,16.38702,89.68572
139.79944,28.761192,133.07417
82.14579,29.932346,175.64233
58.610813,7.163544,35.16649
124.86249,97.08457,706.0501
120.147446,24.349226,141.17632
60.721043,17.510254,78.513725
101.45584,64.05707,163.73393
59.634228,1413.0806,409.3623
60.132324,6.0132327,33.40685
65.38497,2.9059985,37.77798
102.265175,7.1347795,55.65128
61.320232,13.23364,175.70605
91.31583,20.93628,215.81192
110.55661,6.6848183,37.537827
62.834522,37.861828,131.57657
53.74283,8.748833,88.73816
84.96694,15.412607,41.89068
83.80038,3.7244613,27.93346
114.64291,5.865451,52.78906
123.83588,13.494935,70.649956
52.127937,59.65101,266.77554
186.00882,61.591415,529.51697
90.37613,26.918581,174.83202
85.75553,7.5783954,39.088566
75.32788,1.6739529,22.598364
52.32906,22.39197,123.64262
54.65612,5.465612,45.546764
60.422863,5.370921,33.568256
127.36336,5.9238772,44.429077
89.49857,5.4115415,64.522224
66.76602,20.911364,292.69077
81.69859,12.539784,58.518993
64.27898,31.388935,545.28894
56.745895,15.308195,93.69671
70.41548,5.2661147,176.49008
68.50926,19.176737,158.53746
45.228058,3.5177379,41.71032
71.557,25.228428,203.66222
82.62301,3.6721337,27.541002
73.33168,9.209095,77.765686
91.38219,5.1004014,61.204815
76.77074,13.568781,82.84098
58.478443,10.879711,87.85366
58.53425,5.2030444,39.02283
106.50738,16.84501,296.28027
142.62605,28.6128,154.45073
63.259068,5.6230283,36.549686
67.33641,5.324274,73.28706
59.281734,20.99435,242.76993
80.88433,3.5948591,25.164015
89.87982,24.390465,130.97871
105.5097,6.8703985,56.435417
100.57476,48.382946,188.89937
73.271416,26.459122,126.81591
67.46126,15.061117,60.872017
68.85994,6.885994,32.89975
61.975693,4.0356264,80.71253
91.7979,9.393272,55.505703
89.28158,11.064811,119.61442
68.36566,4.5577106,28.105885
67.1494,69.70363,505.13284
113.33382,23.316374,221.44754
85.48794,1.899732,23.746649
72.36807,5.628628,30.555408
96.64997,13.036508,52.595562
74.38606,4.9590707,28.927912
69.15499,9.649534,60.792065
87.91518,8.995972,53.56692
91.998604,7.702209,53.915462
43.35499,11.079608,37.574326
57.692215,5.1281967,37.17943
91.98861,7.8622746,160.19385
