turn,Random,Greedy,EpsilonGreedy,UCB,ThompsonBernoulli
712,213.26819999999867,83.0400000000009,24.81060000000001,14.095799999999997,3.5652000000000004
713,213.57239999999868,83.15580000000092,24.84120000000001,14.103599999999995,3.5652000000000004
714,213.87119999999868,83.2716000000009,24.875400000000017,14.110199999999997,3.5664000000000002
715,214.1627999999987,83.38740000000092,24.906000000000013,14.117399999999996,3.567
716,214.46039999999869,83.50320000000093,24.940800000000014,14.122799999999996,3.5676
717,214.76459999999867,83.61900000000094,24.970200000000016,14.1306,3.5682
718,215.06039999999865,83.73480000000092,25.000200000000014,14.138399999999997,3.5694
719,215.35139999999865,83.85060000000094,25.029600000000013,14.144999999999996,3.57
720,215.6705999999987,83.96640000000095,25.055400000000017,14.149799999999995,3.57
721,215.9783999999987,84.08220000000095,25.084200000000017,14.158199999999997,3.5711999999999997
722,216.29279999999864,84.19800000000096,25.109400000000015,14.161799999999998,3.5711999999999997
723,216.60419999999868,84.31380000000095,25.13220000000001,14.170199999999998,3.5718
724,216.91199999999867,84.42960000000096,25.168200000000017,14.177399999999999,3.5724
725,217.22939999999863,84.54540000000097,25.201800000000013,14.183399999999997,3.573
726,217.53659999999863,84.66120000000097,25.239000000000015,14.187599999999998,3.5736
727,217.82399999999865,84.77700000000098,25.267800000000015,14.193599999999998,3.5742
728,218.13479999999865,84.89280000000097,25.303800000000017,14.198999999999996,3.5748
729,218.43719999999865,85.008600000001,25.345800000000015,14.203799999999998,3.576
730,218.75279999999864,85.12440000000099,25.377000000000013,14.210999999999999,3.5766
731,219.05759999999864,85.240200000001,25.401600000000013,14.213999999999997,3.5772
732,219.36779999999862,85.356000000001,25.428000000000015,14.216999999999999,3.5772
733,219.67679999999865,85.47180000000101,25.460400000000018,14.225399999999997,3.5772
734,219.99299999999863,85.58760000000099,25.488000000000014,14.232599999999998,3.5778000000000003
735,220.2911999999986,85.70340000000101,25.519200000000016,14.241599999999996,3.5796
736,220.58159999999862,85.81920000000102,25.549200000000017,14.246999999999996,3.5808
737,220.8731999999986,85.93500000000104,25.581600000000016,14.251799999999998,3.582
738,221.1779999999986,86.05080000000102,25.612800000000014,14.258399999999998,3.5826000000000002
739,221.4845999999986,86.16660000000103,25.64220000000002,14.262599999999999,3.5831999999999997
740,221.7833999999986,86.28240000000105,25.666800000000016,14.266799999999998,3.5831999999999997
741,222.0845999999986,86.39820000000104,25.697400000000016,14.274599999999996,3.585
742,222.3815999999986,86.51400000000105,25.72920000000002,14.284199999999997,3.588
743,222.6725999999986,86.62980000000105,25.760400000000015,14.290199999999997,3.5886000000000005
744,222.97019999999858,86.74560000000105,25.790400000000016,14.297399999999996,3.5898000000000003
745,223.2737999999986,86.86140000000105,25.821000000000016,14.303999999999997,3.5898000000000003
746,223.56359999999862,86.97720000000106,25.849200000000017,14.309999999999999,3.5898000000000003
747,223.86479999999858,87.09300000000107,25.885200000000015,14.314799999999998,3.5898000000000003
748,224.17739999999856,87.20880000000106,25.91520000000002,14.319599999999998,3.5898000000000003
749,224.4815999999986,87.32460000000107,25.948200000000018,14.324999999999996,3.5904000000000003
750,224.77499999999856,87.44040000000108,25.97760000000002,14.328599999999998,3.5916000000000006
751,225.0767999999986,87.55620000000107,26.007600000000018,14.333399999999997,3.5922
752,225.37499999999858,87.67200000000108,26.037600000000015,14.340599999999998,3.5928
753,225.68819999999855,87.7878000000011,26.065800000000017,14.349599999999999,3.594
754,225.98879999999855,87.90360000000108,26.099400000000017,14.354999999999997,3.5951999999999997
755,226.28579999999857,88.0194000000011,26.13840000000002,14.359199999999998,3.5964
756,226.59719999999857,88.1352000000011,26.165400000000016,14.362199999999998,3.597
757,226.90499999999855,88.2510000000011,26.20080000000002,14.366999999999997,3.5982
758,227.20199999999855,88.36680000000112,26.231400000000015,14.371199999999996,3.5982
759,227.48339999999857,88.48260000000111,26.25720000000002,14.375399999999997,3.5982
760,227.78399999999854,88.59840000000113,26.28300000000002,14.378399999999997,3.5982
761,228.07319999999856,88.71420000000111,26.312400000000014,14.383799999999997,3.5982
762,228.37139999999854,88.83000000000114,26.34420000000002,14.387399999999998,3.5982
763,228.66839999999854,88.94580000000114,26.38140000000002,14.393399999999998,3.5988
764,228.95879999999855,89.06160000000114,26.416200000000018,14.396999999999998,3.5994
765,229.26239999999854,89.17740000000113,26.45220000000002,14.401799999999998,3.6
766,229.57439999999855,89.29320000000115,26.48160000000002,14.4096,3.6006000000000005
767,229.86719999999852,89.40900000000114,26.51160000000002,14.414999999999996,3.6006000000000005
768,230.17799999999855,89.52480000000115,26.546400000000016,14.420399999999997,3.6012000000000004
769,230.4713999999985,89.64060000000117,26.58000000000002,14.425799999999997,3.6024000000000003
770,230.75459999999853,89.75640000000116,26.61240000000002,14.429999999999996,3.603
771,231.0509999999985,89.87220000000117,26.64240000000002,14.437799999999998,3.6048
772,231.3467999999985,89.98800000000116,26.67420000000002,14.442599999999999,3.606
773,231.6461999999985,90.10380000000119,26.701800000000016,14.448599999999997,3.6078
774,231.93959999999853,90.21960000000117,26.73300000000002,14.452199999999998,3.6084
775,232.2323999999985,90.33540000000119,26.76960000000002,14.459999999999996,3.6084
776,232.52999999999852,90.4512000000012,26.80200000000002,14.466599999999996,3.609
777,232.83539999999851,90.56700000000119,26.83020000000002,14.469599999999998,3.6096000000000004
778,233.12279999999848,90.68280000000121,26.85960000000002,14.472599999999996,3.6096000000000004
779,233.4221999999985,90.7986000000012,26.881800000000016,14.478599999999997,3.6102
780,233.7143999999985,90.91440000000122,26.91720000000002,14.482799999999997,3.6108000000000002
781,234.00479999999848,91.0302000000012,26.94660000000002,14.489399999999998,3.612
782,234.32459999999847,91.14600000000122,26.977200000000018,14.496599999999999,3.612
783,234.63839999999848,91.26180000000123,27.00660000000002,14.504399999999999,3.6126
784,234.95999999999847,91.37760000000122,27.04260000000002,14.515199999999997,3.6126
785,235.2641999999985,91.49340000000124,27.074400000000015,14.522399999999996,3.6132
786,235.55459999999846,91.60920000000124,27.102000000000018,14.530199999999997,3.6132
787,235.8413999999985,91.72500000000124,27.12840000000002,14.536199999999997,3.6132
788,236.14439999999846,91.84080000000124,27.16260000000002,14.5398,3.6132
789,236.44139999999848,91.95660000000126,27.19260000000002,14.542799999999998,3.6144000000000003
790,236.74679999999847,92.07240000000125,27.232800000000022,14.549399999999999,3.615
791,237.05399999999847,92.18820000000126,27.256200000000018,14.558399999999997,3.615
792,237.34439999999844,92.30400000000125,27.29040000000002,14.569799999999997,3.615
793,237.63539999999847,92.41980000000127,27.32460000000002,14.580599999999997,3.615
794,237.93779999999848,92.53560000000125,27.35160000000002,14.591399999999998,3.6168
795,238.21379999999849,92.65140000000127,27.38400000000002,14.598599999999998,3.6168
796,238.50899999999842,92.7672000000013,27.414000000000023,14.605799999999999,3.618
797,238.80539999999846,92.88300000000127,27.44700000000002,14.612399999999997,3.618
798,239.10419999999846,92.99880000000127,27.48060000000002,14.615399999999998,3.6192
799,239.40299999999843,93.11460000000129,27.516000000000023,14.617799999999995,3.6198
800,239.69879999999844,93.23040000000131,27.547200000000018,14.623799999999997,3.6198
801,240.00599999999844,93.3462000000013,27.574800000000018,14.627999999999997,3.6216000000000004
802,240.30359999999843,93.46200000000131,27.604800000000022,14.634599999999997,3.6222
803,240.60839999999843,93.5778000000013,27.62700000000002,14.641799999999998,3.6222
804,240.89939999999845,93.69360000000131,27.65700000000002,14.646599999999996,3.6228000000000002
805,241.19759999999846,93.80940000000132,27.68220000000002,14.650799999999995,3.624
806,241.50419999999843,93.92520000000133,27.71880000000002,14.654399999999997,3.6246000000000005
807,241.8071999999984,94.04100000000132,27.75000000000002,14.658599999999998,3.6246000000000005
808,242.09819999999843,94.15680000000133,27.78060000000002,14.663399999999998,3.6246000000000005
809,242.40539999999842,94.27260000000135,27.81060000000002,14.668799999999997,3.627
810,242.69639999999842,94.38840000000133,27.841800000000024,14.674199999999997,3.627
811,243.01319999999845,94.50420000000135,27.875400000000024,14.681999999999997,3.627
812,243.29699999999843,94.62000000000134,27.907800000000023,14.690999999999999,3.6276
813,243.61919999999841,94.73580000000136,27.94260000000002,14.698199999999996,3.6294
814,243.9119999999984,94.85160000000135,27.973800000000026,14.701799999999995,3.6294
815,244.20719999999844,94.96740000000136,28.00680000000002,14.708399999999997,3.63
816,244.5101999999984,95.08320000000137,28.03800000000002,14.714999999999998,3.6311999999999998
817,244.8209999999984,95.19900000000136,28.064400000000024,14.7228,3.6330000000000005
818,245.1269999999984,95.31480000000137,28.089000000000024,14.725799999999998,3.6336000000000004
819,245.43779999999842,95.43060000000138,28.12020000000002,14.729399999999998,3.6348000000000003
820,245.7413999999984,95.54640000000137,28.15080000000002,14.732399999999998,3.636
821,246.04559999999842,95.66220000000139,28.184400000000025,14.736599999999997,3.6372
822,246.3389999999984,95.7780000000014,28.216200000000022,14.740799999999997,3.6384000000000007
823,246.6479999999984,95.8938000000014,28.248000000000022,14.746799999999999,3.639
824,246.9575999999984,96.0096000000014,28.275600000000022,14.751599999999998,3.6396
825,247.2635999999984,96.1254000000014,28.30200000000002,14.756999999999996,3.6396
826,247.55099999999837,96.24120000000141,28.329000000000022,14.764199999999997,3.6408
827,247.8569999999984,96.3570000000014,28.35360000000002,14.771999999999997,3.6414000000000004
828,248.1503999999984,96.47280000000141,28.385400000000022,14.777999999999999,3.6414000000000004
829,248.4377999999984,96.58860000000142,28.41660000000002,14.785199999999998,3.6414000000000004
830,248.74199999999843,96.70440000000141,28.445400000000024,14.789999999999996,3.6414000000000004
831,249.05699999999837,96.82020000000142,28.47360000000002,14.792999999999996,3.6426000000000003
832,249.3359999999984,96.93600000000144,28.50300000000002,14.797799999999997,3.6432
833,249.6383999999984,97.05180000000145,28.529400000000024,14.801999999999996,3.6432
834,249.94079999999838,97.16760000000144,28.56660000000002,14.807999999999996,3.6438
835,250.22879999999842,97.28340000000145,28.600200000000026,14.813399999999998,3.6438
836,250.5377999999984,97.39920000000146,28.635000000000023,14.818199999999997,3.645
837,250.84379999999842,97.51500000000145,28.66320000000002,14.8248,3.6462
838,251.1485999999984,97.63080000000146,28.68780000000002,14.831999999999997,3.6468000000000003
839,251.45219999999838,97.74660000000146,28.723800000000022,14.838599999999996,3.648
840,251.74859999999842,97.86240000000146,28.75560000000002,14.840999999999996,3.6486000000000005
841,252.05039999999843,97.97820000000148,28.79160000000002,14.845799999999997,3.6492
842,252.35519999999838,98.09400000000149,28.820400000000024,14.849999999999996,3.6492
843,252.66719999999842,98.2098000000015,28.853400000000022,14.853599999999998,3.6492
844,252.9695999999984,98.32560000000149,28.883400000000023,14.858999999999996,3.6498000000000004
845,253.27799999999843,98.4414000000015,28.919400000000024,14.861999999999997,3.651
846,253.5893999999984,98.5572000000015,28.942800000000023,14.867399999999998,3.651
847,253.9043999999984,98.67300000000151,28.97160000000002,14.871599999999999,3.6515999999999997
848,254.17739999999839,98.7888000000015,28.998000000000022,14.875799999999998,3.6521999999999997
849,254.4605999999984,98.90460000000151,29.03220000000002,14.882399999999997,3.6533999999999995
850,254.75279999999842,99.0204000000015,29.061000000000025,14.887799999999997,3.6533999999999995
851,255.06359999999844,99.13620000000151,29.089200000000023,14.894399999999997,3.6533999999999995
852,255.35219999999845,99.25200000000152,29.120400000000025,14.900999999999998,3.654
853,255.64859999999842,99.3678000000015,29.147400000000022,14.908199999999997,3.6546
854,255.96179999999842,99.48360000000152,29.174400000000023,14.912999999999997,3.6558
855,256.27139999999844,99.59940000000151,29.210400000000025,14.918399999999998,3.657
856,256.59179999999844,99.71520000000152,29.240400000000022,14.924399999999999,3.657
857,256.8857999999985,99.83100000000151,29.273400000000024,14.927999999999999,3.657
858,257.18279999999845,99.94680000000153,29.304000000000027,14.933399999999997,3.6576
859,257.4629999999985,100.06260000000152,29.329200000000025,14.941199999999998,3.6582
860,257.77559999999846,100.17840000000153,29.354400000000023,14.946599999999998,3.6582
861,258.0689999999985,100.29420000000154,29.380800000000026,14.951999999999996,3.6594
862,258.3695999999985,100.41000000000155,29.40840000000002,14.957399999999998,3.6594
863,258.6629999999985,100.52580000000154,29.443200000000026,14.965199999999998,3.6594
864,258.9707999999985,100.64160000000155,29.482200000000027,14.976599999999998,3.66
865,259.2551999999985,100.75740000000157,29.511600000000026,14.984399999999997,3.6618000000000004
866,259.5419999999985,100.87320000000156,29.539200000000026,14.990999999999996,3.6618000000000004
867,259.8395999999985,100.98900000000155,29.567400000000024,14.993999999999998,3.6618000000000004
868,260.13779999999855,101.10480000000156,29.598600000000026,14.998799999999997,3.6618000000000004
869,260.4521999999986,101.22060000000158,29.629200000000026,15.0048,3.6624
870,260.7449999999985,101.33640000000156,29.65860000000003,15.010199999999998,3.6635999999999997
871,261.0455999999985,101.45220000000158,29.683800000000026,15.012599999999999,3.6641999999999997
872,261.33419999999853,101.56800000000159,29.715600000000023,15.017399999999999,3.6648
873,261.6473999999985,101.68380000000158,29.74500000000003,15.020999999999997,3.666
874,261.93599999999856,101.79960000000159,29.778000000000027,15.026999999999996,3.6666
875,262.24079999999856,101.9154000000016,29.806200000000025,15.034199999999997,3.6684000000000005
876,262.54319999999854,102.03120000000162,29.836800000000025,15.039599999999998,3.6684000000000005
877,262.8383999999986,102.1470000000016,29.869800000000026,15.0438,3.6684000000000005
878,263.12999999999863,102.26280000000162,29.906400000000023,15.046799999999998,3.6696000000000004
879,263.4341999999986,102.37860000000161,29.934000000000022,15.050999999999997,3.6696000000000004
880,263.7317999999986,102.49440000000162,29.973600000000026,15.053999999999998,3.6696000000000004
881,264.0353999999986,102.61020000000164,30.000600000000027,15.0618,3.6696000000000004
882,264.3329999999986,102.72600000000163,30.028200000000027,15.067799999999998,3.6696000000000004
883,264.6371999999987,102.84180000000164,30.058200000000028,15.073199999999996,3.6708000000000003
884,264.94679999999863,102.95760000000163,30.09000000000003,15.079799999999997,3.6708000000000003
885,265.22939999999863,103.07340000000164,30.125400000000027,15.086999999999998,3.672
886,265.5287999999986,103.18920000000165,30.157200000000024,15.092399999999998,3.6732
887,265.8251999999987,103.30500000000166,30.188400000000026,15.0978,3.6732
888,266.12579999999866,103.42080000000165,30.218400000000027,15.103199999999998,3.6738000000000004
889,266.4269999999987,103.53660000000167,30.248400000000032,15.110399999999998,3.675
890,266.7305999999987,103.65240000000166,30.276000000000025,15.118199999999996,3.6756
891,267.0311999999987,103.76820000000167,30.310800000000025,15.121799999999997,3.6756
892,267.33059999999875,103.88400000000168,30.345600000000026,15.129,3.6756
893,267.6431999999987,103.99980000000167,30.372000000000025,15.133799999999999,3.6768
894,267.9257999999988,104.11560000000168,30.403800000000025,15.137399999999998,3.678
895,268.2245999999988,104.23140000000168,30.427200000000028,15.142199999999999,3.678
896,268.5131999999988,104.3472000000017,30.453000000000028,15.144599999999999,3.678
897,268.8161999999988,104.4630000000017,30.478800000000025,15.147599999999999,3.678
898,269.1281999999988,104.5788000000017,30.509400000000028,15.150599999999999,3.6786
899,269.4353999999988,104.6946000000017,30.541800000000023,15.152999999999999,3.6786
900,269.73059999999873,104.8104000000017,30.575400000000027,15.154799999999998,3.6786
901,270.0263999999989,104.92620000000171,30.601200000000027,15.1566,3.6792
902,270.3479999999988,105.04200000000172,30.637800000000023,15.1608,3.6798
903,270.64499999999884,105.15780000000171,30.657600000000027,15.166199999999998,3.6798
904,270.95339999999885,105.27360000000172,30.68640000000003,15.174599999999998,3.6798
905,271.24739999999883,105.38940000000173,30.70860000000003,15.180599999999998,3.6810000000000005
906,271.55159999999887,105.50520000000175,30.743400000000026,15.191999999999997,3.6810000000000005
907,271.85279999999887,105.62100000000173,30.768600000000028,15.1998,3.6822000000000004
908,272.1617999999989,105.73680000000175,30.80100000000003,15.205799999999998,3.6822000000000004
909,272.47199999999896,105.85260000000176,30.825600000000026,15.212399999999997,3.6834000000000002
910,272.79779999999886,105.96840000000175,30.85500000000003,15.219599999999998,3.684
911,273.086399999999,106.08420000000176,30.88080000000003,15.226799999999999,3.6846000000000005
912,273.40979999999894,106.20000000000176,30.914400000000025,15.236399999999998,3.6846000000000005
913,273.72179999999895,106.31580000000177,30.94140000000003,15.246599999999999,3.6852000000000005
914,274.010399999999,106.43160000000177,30.967800000000032,15.253799999999998,3.6858
915,274.30439999999896,106.54740000000177,30.99300000000003,15.258599999999998,3.687
916,274.606799999999,106.66320000000177,31.02180000000003,15.262799999999997,3.6882
917,274.90619999999905,106.77900000000179,31.04880000000003,15.268199999999998,3.6888
918,275.21099999999893,106.89480000000178,31.08300000000003,15.273,3.69
919,275.50499999999903,107.0106000000018,31.12260000000003,15.278399999999998,3.6912000000000003
920,275.806199999999,107.1264000000018,31.15980000000003,15.281999999999998,3.6930000000000005
921,276.10619999999903,107.2422000000018,31.18500000000003,15.284999999999998,3.6936000000000004
922,276.388199999999,107.3580000000018,31.22400000000003,15.2892,3.6954000000000007
923,276.67079999999913,107.4738000000018,31.246800000000032,15.295199999999998,3.696
924,276.9743999999991,107.58960000000181,31.27200000000003,15.298799999999998,3.696
925,277.2803999999991,107.70540000000183,31.296000000000028,15.303,3.6972000000000005
926,277.5713999999991,107.82120000000182,31.321800000000028,15.308999999999997,3.6984
927,277.86839999999916,107.93700000000183,31.35600000000003,15.314999999999998,3.6984
928,278.1545999999991,108.05280000000184,31.387800000000027,15.320999999999996,3.6996
929,278.4809999999992,108.16860000000185,31.41420000000003,15.326399999999998,3.7001999999999997
930,278.77019999999914,108.28440000000184,31.435800000000032,15.331199999999999,3.7008
931,279.0677999999992,108.40020000000183,31.45980000000003,15.334199999999997,3.7014
932,279.3659999999992,108.51600000000185,31.490400000000026,15.3372,3.7026
933,279.67259999999914,108.63180000000185,31.51680000000003,15.3408,3.7032
934,279.96299999999917,108.74760000000185,31.546800000000033,15.3432,3.7032
935,280.2695999999992,108.86340000000186,31.576200000000032,15.3456,3.7032
936,280.56479999999925,108.97920000000187,31.60800000000003,15.352199999999998,3.7038
937,280.85699999999923,109.09500000000186,31.63500000000003,15.356999999999998,3.7044
938,281.1659999999992,109.21080000000188,31.665600000000026,15.362399999999997,3.705
939,281.4713999999993,109.32660000000189,31.696800000000028,15.364799999999999,3.7056
940,281.77739999999926,109.44240000000188,31.72920000000003,15.369599999999998,3.7056
941,282.0713999999992,109.5582000000019,31.747200000000035,15.373199999999997,3.7056
942,282.37799999999925,109.6740000000019,31.773000000000028,15.374999999999998,3.7056
943,282.66959999999926,109.78980000000189,31.80900000000003,15.3798,3.7062
944,282.96839999999935,109.9056000000019,31.83900000000003,15.3852,3.7068000000000003
945,283.2653999999993,110.02140000000192,31.87140000000003,15.3912,3.7086000000000006
946,283.5539999999993,110.1372000000019,31.89720000000003,15.3966,3.7086000000000006
947,283.84019999999936,110.25300000000192,31.921800000000033,15.401999999999997,3.7086000000000006
948,284.12879999999933,110.36880000000191,31.948800000000027,15.411599999999998,3.7086000000000006
949,284.4365999999994,110.48460000000193,31.984200000000033,15.42,3.7086000000000006
950,284.7335999999994,110.60040000000193,32.02020000000003,15.429599999999999,3.7086000000000006
951,285.01619999999934,110.71620000000193,32.05140000000003,15.4398,3.7086000000000006
952,285.3137999999994,110.83200000000194,32.07840000000003,15.440399999999999,3.7104
953,285.5969999999994,110.94780000000193,32.10300000000003,15.445199999999996,3.7116000000000002
954,285.87539999999944,111.06360000000195,32.13480000000003,15.450599999999998,3.7116000000000002
955,286.1735999999994,111.17940000000195,32.167800000000035,15.454799999999999,3.7116000000000002
956,286.46099999999944,111.29520000000196,32.20260000000003,15.459599999999998,3.7121999999999997
957,286.77239999999944,111.41100000000195,32.22420000000003,15.464999999999998,3.7134000000000005
958,287.0609999999994,111.52680000000197,32.24880000000003,15.468599999999999,3.7134000000000005
959,287.36759999999947,111.64260000000196,32.275200000000034,15.473399999999998,3.7140000000000004
960,287.6693999999995,111.75840000000197,32.311200000000035,15.481799999999998,3.7152000000000003
961,287.96279999999945,111.87420000000199,32.33040000000003,15.490199999999998,3.7158
962,288.2525999999995,111.99000000000198,32.36340000000003,15.499799999999999,3.7158
963,288.55439999999953,112.10580000000198,32.40060000000003,15.505199999999999,3.7164
964,288.8399999999995,112.22160000000198,32.425200000000025,15.513599999999999,3.7164
965,289.13819999999953,112.337400000002,32.45280000000003,15.520799999999998,3.7176
966,289.42439999999954,112.45320000000198,32.48040000000003,15.527399999999998,3.7176
967,289.73519999999957,112.569000000002,32.51160000000003,15.532199999999998,3.7182
968,290.04359999999957,112.68480000000201,32.53620000000003,15.535199999999998,3.7188000000000003
969,290.3315999999996,112.80060000000202,32.56320000000003,15.539999999999996,3.7188000000000003
970,290.6249999999996,112.91640000000201,32.58960000000003,15.546599999999998,3.7194000000000007
971,290.9201999999996,113.03220000000202,32.619600000000034,15.553799999999999,3.7194000000000007
972,291.20399999999967,113.14800000000203,32.649600000000035,15.557999999999998,3.7194000000000007
973,291.5159999999997,113.26380000000202,32.68320000000003,15.562199999999997,3.72
974,291.81599999999963,113.37960000000204,32.71260000000003,15.568799999999998,3.7206000000000006
975,292.10099999999966,113.49540000000204,32.74020000000003,15.5742,3.7218
976,292.4129999999997,113.61120000000204,32.76900000000003,15.5778,3.7224
977,292.7111999999997,113.72700000000206,32.79420000000003,15.583200000000001,3.7236000000000002
978,293.0159999999997,113.84280000000206,32.826600000000035,15.587399999999997,3.7236000000000002
979,293.3195999999997,113.95860000000204,32.85600000000003,15.590399999999999,3.7236000000000002
980,293.60159999999973,114.07440000000206,32.88000000000003,15.594599999999998,3.7248
981,293.9111999999997,114.19020000000208,32.911800000000035,15.598799999999997,3.7266000000000004
982,294.20459999999974,114.30600000000207,32.93820000000003,15.604199999999997,3.7272
983,294.5069999999997,114.42180000000207,32.96580000000003,15.609599999999999,3.7272
984,294.7997999999997,114.53760000000207,32.998200000000026,15.613199999999999,3.7278000000000002
985,295.08899999999977,114.6534000000021,33.025200000000034,15.6168,3.7278000000000002
986,295.38599999999974,114.76920000000207,33.05400000000004,15.6222,3.7296000000000005
987,295.6955999999998,114.8850000000021,33.08520000000004,15.626399999999999,3.7296000000000005
988,295.9943999999998,115.00080000000209,33.11460000000004,15.63,3.7308000000000003
989,296.2937999999998,115.1166000000021,33.14280000000003,15.634199999999998,3.7308000000000003
990,296.5781999999998,115.2324000000021,33.17160000000003,15.639599999999998,3.7308000000000003
991,296.88599999999985,115.34820000000211,33.198000000000036,15.646799999999999,3.7314
992,297.18179999999984,115.46400000000213,33.23040000000004,15.651599999999998,3.7314
993,297.45959999999985,115.57980000000212,33.262800000000034,15.6558,3.7332
994,297.78119999999984,115.69560000000212,33.29220000000004,15.66,3.7332
995,298.10819999999984,115.81140000000212,33.320400000000035,15.6678,3.7344
996,298.4057999999999,115.92720000000212,33.348600000000026,15.674399999999999,3.7356000000000003
997,298.7063999999999,116.04300000000214,33.37680000000003,15.677399999999999,3.7368
998,299.01479999999987,116.15880000000215,33.41040000000004,15.682199999999998,3.738
999,299.3129999999999,116.27460000000212,33.436800000000034,15.685799999999997,3.7386000000000004
1000,299.6201999999999,116.39040000000215,33.47100000000004,15.689999999999998,3.7386000000000004
