episode,A2C,DQN,PPO,QNN
1269,298.09499999999997,24.09,500.0,245.35999999999999
1270,298.27,23.89,500.0,244.89000000000001
1271,298.6,23.835,500.0,245.06
1272,298.11,23.765,500.0,244.545
1273,298.12,23.43,500.0,244.96999999999997
1274,298.165,23.07,500.0,243.99499999999998
1275,298.165,22.46,500.0,244.65
1276,298.18,22.35,500.0,244.39499999999998
1277,298.695,22.44,500.0,244.775
1278,298.64,22.11,500.0,243.93
1279,298.85,22.46,500.0,244.08499999999998
1280,301.3,22.259999999999998,500.0,246.305
1281,301.43,22.119999999999997,500.0,246.41
1282,301.505,21.805,500.0,245.59500000000003
1283,301.605,21.77,500.0,246.83499999999998
1284,303.96500000000003,21.48,500.0,247.76
1285,304.015,21.535,500.0,248.74499999999998
1286,305.7,21.265,500.0,249.315
1287,306.495,21.52,500.0,248.76
1288,308.84000000000003,21.71,500.0,248.865
1289,309.305,21.55,500.0,249.35
1290,309.385,21.744999999999997,500.0,248.175
1291,310.53000000000003,21.994999999999997,500.0,247.64000000000001
1292,310.945,21.994999999999997,500.0,248.81
1293,311.625,22.16,500.0,247.95999999999998
1294,312.63,21.869999999999997,500.0,247.475
1295,313.085,21.82,500.0,247.25500000000002
1296,313.15999999999997,22.425,500.0,248.01500000000001
1297,314.59499999999997,21.935,500.0,248.32999999999998
1298,317.11,21.655,500.0,249.09
1299,318.145,21.41,500.0,249.41500000000002
1300,320.865,21.32,500.0,247.49499999999998
1301,323.82,21.380000000000003,500.0,247.40500000000003
1302,326.66999999999996,21.16,500.0,246.51500000000001
1303,329.62,21.41,500.0,246.20999999999998
1304,332.09499999999997,21.825,500.0,245.56
1305,335.135,21.395,500.0,245.20999999999998
1306,336.855,21.32,500.0,244.57
1307,339.015,21.445,500.0,245.26
1308,339.32,21.705000000000002,500.0,244.09
1309,342.36,21.57,500.0,244.45499999999998
1310,344.885,21.544999999999998,500.0,246.555
1311,348.81,21.565,500.0,246.205
1312,353.45,21.485,500.0,244.35
1313,358.375,21.54,500.0,245.24499999999998
1314,361.89,21.69,500.0,246.935
1315,365.375,21.619999999999997,500.0,245.785
1316,369.485,21.515,500.0,244.59
1317,371.995,21.445,500.0,245.175
1318,373.315,21.855,500.0,243.88000000000002
1319,375.79,21.619999999999997,500.0,243.185
1320,376.395,22.205000000000002,500.0,243.885
1321,376.985,22.03,500.0,244.325
1322,377.65,22.259999999999998,500.0,245.19
1323,378.57,22.05,500.0,244.07
1324,380.09499999999997,21.919999999999998,500.0,244.51999999999998
1325,380.815,22.16,500.0,244.715
1326,381.32,22.115000000000002,500.0,245.33499999999998
1327,383.13,22.055,500.0,246.035
1328,385.07,21.915,500.0,248.45999999999998
1329,385.79,21.919999999999998,500.0,248.89000000000001
1330,386.025,22.165,500.0,248.71999999999997
1331,385.765,21.955000000000002,500.0,249.65
1332,385.485,22.185,500.0,249.03000000000003
1333,384.45500000000004,22.1,500.0,249.89000000000001
1334,384.2,22.369999999999997,500.0,249.33
1335,384.78499999999997,22.535,500.0,249.15
1336,385.11,22.19,500.0,248.465
1337,383.53499999999997,22.455000000000002,500.0,249.22000000000003
1338,384.815,22.455000000000002,500.0,250.03000000000003
1339,385.235,22.97,500.0,250.01500000000001
1340,385.90999999999997,22.369999999999997,500.0,248.52000000000004
1341,386.06,22.494999999999997,500.0,249.4
1342,386.935,22.55,500.0,250.20999999999998
1343,388.48,22.95,500.0,250.58499999999998
1344,389.96500000000003,23.015,500.0,251.15500000000003
1345,391.63,23.095,500.0,251.51999999999998
1346,394.015,22.96,500.0,250.525
1347,395.48,22.845,500.0,249.39000000000001
1348,397.125,22.81,500.0,247.40500000000003
1349,398.68,23.09,500.0,246.635
1350,401.475,22.645,500.0,246.34499999999997
1351,402.085,22.75,500.0,245.0
1352,400.39,22.75,500.0,246.385
1353,401.48,23.05,500.0,245.67
1354,402.78499999999997,22.884999999999998,500.0,244.91
1355,403.59499999999997,23.025,500.0,246.74499999999998
1356,404.65,23.130000000000003,500.0,248.3
1357,407.21500000000003,22.95,500.0,246.195
1358,407.475,22.740000000000002,500.0,244.535
1359,407.235,22.665,500.0,246.35499999999996
1360,406.735,22.905,500.0,247.35999999999999
1361,404.0,22.79,500.0,245.825
1362,400.885,22.865000000000002,500.0,244.90499999999997
1363,397.005,22.384999999999998,500.0,245.23499999999999
1364,393.225,22.119999999999997,500.0,246.35
1365,389.52,21.95,500.0,246.74
1366,384.82,21.990000000000002,500.0,247.26
1367,380.305,22.265,500.0,247.23499999999999
1368,375.79499999999996,22.165,500.0,247.925
1369,372.03,22.04,500.0,248.975
1370,366.64,22.305,500.0,249.24
1371,362.96,22.119999999999997,500.0,251.88000000000002
1372,358.255,21.884999999999998,500.0,251.84
1373,351.085,21.47,500.0,251.58499999999998
1374,343.555,21.5,500.0,251.69
1375,336.515,21.4,500.0,251.035
1376,329.5,21.3,500.0,251.965
1377,323.04499999999996,21.265,500.0,253.435
1378,314.33000000000004,21.64,500.0,254.16
1379,307.39,21.294999999999998,500.0,251.89000000000001
1380,302.69,21.03,500.0,251.88000000000002
1381,300.28000000000003,21.07,500.0,250.535
1382,299.985,20.869999999999997,500.0,251.24
1383,300.05,20.865000000000002,500.0,252.23499999999999
1384,297.65,21.185,500.0,251.795
1385,297.635,21.19,500.0,252.675
1386,295.64,21.5,500.0,252.14499999999998
1387,295.70500000000004,21.96,500.0,252.01999999999998
1388,293.245,22.36,500.0,251.21999999999997
1389,292.79499999999996,22.744999999999997,500.0,251.01
1390,291.1,22.7,500.0,251.12999999999997
1391,290.12,22.69,500.0,248.24499999999998
1392,290.55,23.45,500.0,246.94
1393,290.99,23.509999999999998,500.0,245.95999999999998
1394,291.745,23.634999999999998,500.0,244.93
1395,292.13,23.985,500.0,245.16
1396,292.46500000000003,24.215,500.0,243.115
1397,292.27,24.29,500.0,240.85
1398,294.425,24.625,500.0,240.195
1399,296.115,24.755,500.0,241.575
1400,296.0,24.75,500.0,239.955
1401,295.53499999999997,24.86,500.0,241.69
1402,290.79499999999996,25.05,500.0,241.58500000000004
1403,287.88,25.139999999999997,500.0,240.285
1404,287.15,25.115000000000002,500.0,240.04000000000002
1405,281.83000000000004,25.675,500.0,238.85500000000002
1406,281.27,25.565,500.0,240.28000000000003
1407,278.73,24.795,500.0,240.84499999999997
1408,278.355,24.195,500.0,244.76500000000001
1409,274.125,23.575,500.0,245.66
1410,272.085,23.5,500.0,244.35500000000002
1411,268.385,23.515,500.0,246.39499999999998
1412,266.96500000000003,22.645,500.0,248.555
1413,265.605,22.785,500.0,248.74
1414,265.355,22.9,500.0,248.92
1415,265.21500000000003,22.41,500.0,247.56
1416,264.5,22.82,500.0,246.635
1417,264.54499999999996,22.85,500.0,248.455
1418,264.765,22.47,500.0,249.535
1419,265.09000000000003,22.490000000000002,500.0,246.965
1420,265.33000000000004,22.71,500.0,248.15500000000003
1421,266.02,22.56,500.0,247.35
1422,268.59499999999997,22.335,500.0,247.705
1423,268.585,22.25,500.0,249.055
1424,268.87,22.685,500.0,248.38000000000002
1425,268.63,22.36,500.0,248.98000000000002
1426,266.355,22.325,500.0,248.65
1427,264.065,22.215,500.0,248.445
1428,261.935,22.63,500.0,244.94
1429,261.23,22.64,500.0,242.24
1430,261.015,22.61,500.0,242.93
1431,260.15999999999997,22.494999999999997,500.0,242.15500000000003
1432,259.125,23.025,500.0,243.115
1433,258.125,23.419999999999998,500.0,244.385
1434,255.315,23.015,500.0,246.385
1435,253.13000000000002,23.134999999999998,500.0,247.61999999999998
1436,253.19,22.3,500.0,249.275
1437,252.35999999999999,22.445,500.0,248.83499999999998
1438,252.01,22.21,500.0,249.15500000000003
1439,251.865,22.11,500.0,251.85500000000002
1440,251.32,22.48,500.0,253.575
1441,251.05,22.470000000000002,500.0,255.295
1442,250.965,22.32,500.0,255.40500000000003
1443,251.14000000000001,22.3,500.0,254.74500000000003
1444,251.19,21.880000000000003,500.0,256.03499999999997
1445,253.56,21.695,500.0,255.11999999999998
1446,255.99,21.565,500.0,256.115
1447,258.44,21.945,500.0,256.83
1448,260.865,21.880000000000003,500.0,257.995
1449,263.04,22.1,500.0,258.8
1450,264.74,22.41,500.0,258.1
1451,265.65500000000003,22.41,500.0,258.35
1452,266.68,21.93,500.0,256.675
1453,268.26,21.330000000000002,500.0,256.86
1454,270.12,21.25,500.0,254.75
1455,269.755,20.884999999999998,500.0,252.945
1456,267.09000000000003,21.369999999999997,500.0,252.8
1457,267.20500000000004,21.515,500.0,252.45
1458,264.515,21.625,500.0,253.79000000000002
1459,261.885,21.555,500.0,254.2
1460,259.805,20.955000000000002,500.0,250.365
1461,257.71,20.91,500.0,248.785
1462,255.49,21.205000000000002,500.0,248.81
1463,255.66,21.259999999999998,500.0,248.60500000000002
1464,255.64499999999998,20.869999999999997,500.0,247.31
1465,253.85999999999999,20.95,500.0,246.8
1466,251.675,20.9,500.0,246.26
1467,250.795,20.665,500.0,247.68
1468,248.685,20.945,500.0,244.555
1469,247.205,20.73,500.0,246.21999999999997
1470,246.15,20.43,500.0,245.965
1471,245.68,20.515,500.0,244.135
1472,245.075,20.61,500.0,245.03000000000003
1473,244.1,20.655,500.0,246.09499999999997
1474,243.455,21.244999999999997,500.0,247.07999999999998
1475,244.24499999999998,22.115000000000002,500.0,247.43
1476,245.79000000000002,21.78,500.0,248.185
1477,247.225,21.515,500.0,248.91500000000002
1478,251.26500000000001,21.595,500.0,248.035
1479,252.45,21.56,500.0,247.74499999999998
1480,255.815,21.955000000000002,500.0,250.18
1481,259.555,21.919999999999998,500.0,251.35500000000002
1482,262.505,21.935,500.0,251.39499999999998
1483,260.40500000000003,22.435,500.0,250.89499999999998
1484,260.78499999999997,22.615000000000002,500.0,251.16500000000002
1485,263.015,22.65,500.0,251.89499999999998
1486,264.71999999999997,23.045,500.0,250.70999999999998
1487,265.675,22.975,500.0,249.76999999999998
1488,265.96500000000003,22.595,500.0,251.725
1489,266.385,22.64,500.0,251.815
1490,270.98,22.465,500.0,251.26
1491,274.44,22.675,500.0,252.715
1492,277.21,23.15,500.0,252.06
1493,280.475,23.02,500.0,252.185
1494,283.32,22.54,500.0,254.10500000000002
1495,283.505,22.134999999999998,500.0,254.885
1496,283.15,22.325,500.0,254.425
1497,283.56,22.84,500.0,254.08
1498,283.46,22.665,500.0,254.1
1499,285.365,22.78,500.0,252.61999999999998
1500,284.975,22.855,500.0,251.635
1501,284.40500000000003,22.78,500.0,250.025
1502,284.59499999999997,22.505000000000003,500.0,249.425
1503,287.075,21.884999999999998,500.0,250.73000000000002
1504,287.35,22.07,500.0,251.43
1505,288.08000000000004,21.65,500.0,250.99
1506,289.79499999999996,21.475,500.0,252.325
1507,290.8,21.53,500.0,251.9
1508,293.71999999999997,21.869999999999997,500.0,252.28000000000003
1509,296.58000000000004,21.765,500.0,250.84
1510,295.29,22.1,500.0,250.32
1511,295.21999999999997,22.305,500.0,249.865
1512,295.64,21.82,500.0,249.805
1513,294.57,22.095,500.0,248.885
1514,294.84000000000003,22.555,500.0,247.065
1515,298.48,22.435,500.0,246.965
1516,302.63,22.259999999999998,500.0,245.865
1517,303.625,21.884999999999998,500.0,246.53000000000003
1518,304.635,21.915,500.0,246.60999999999999
1519,306.32,21.965,500.0,250.42
1520,307.945,21.61,500.0,252.075
1521,309.29,21.735,500.0,253.54000000000002
1522,309.52,22.115000000000002,500.0,251.6
1523,309.865,22.02,500.0,250.825
1524,310.45500000000004,21.965,500.0,249.975
1525,311.235,22.36,500.0,250.20999999999998
1526,311.76,22.085,500.0,249.08499999999998
1527,312.885,22.05,500.0,247.23499999999999
1528,314.1,21.695,500.0,248.69
1529,314.95500000000004,22.075,500.0,248.67
1530,315.79,21.919999999999998,500.0,248.75500000000002
1531,316.82,21.7,500.0,249.465
1532,317.89,21.6,500.0,249.59
1533,319.5,21.56,500.0,247.65
1534,320.415,21.02,500.0,248.01999999999998
1535,320.86,20.95,500.0,250.04500000000002
1536,321.15999999999997,21.075,500.0,249.51
1537,321.515,21.125,500.0,249.58499999999998
1538,322.08000000000004,21.130000000000003,500.0,248.10999999999999
1539,320.255,21.125,500.0,244.965
1540,318.23,21.244999999999997,500.0,244.01999999999998
1541,316.005,21.244999999999997,500.0,243.44
1542,314.94,21.105,500.0,246.875
1543,313.945,21.535,500.0,248.84500000000003
1544,313.04499999999996,21.825,500.0,248.16500000000002
1545,311.185,21.64,500.0,247.04000000000002
1546,309.64,22.065,500.0,248.1
1547,309.02,22.125,500.0,248.89499999999998
1548,307.04,22.285,500.0,247.90500000000003
1549,304.81,21.925,500.0,247.76
1550,302.62,22.275,500.0,248.09499999999997
1551,302.04499999999996,22.045,500.0,247.64000000000001
1552,299.84499999999997,22.435,500.0,247.13000000000002
1553,298.6,22.565,500.0,248.295
1554,297.495,22.8,500.0,248.20999999999998
1555,296.825,22.81,500.0,246.285
1556,295.925,22.81,500.0,248.98000000000002
1557,295.36,22.61,500.0,248.82
1558,294.34000000000003,22.535,500.0,249.795
1559,295.74,22.830000000000002,500.0,251.125
1560,297.375,23.04,500.0,251.08499999999998
1561,299.065,23.119999999999997,500.0,250.98000000000002
1562,300.82,22.95,500.0,251.26500000000001
1563,302.59000000000003,22.65,500.0,249.08499999999998
1564,303.93,22.625,500.0,248.39499999999998
1565,306.03499999999997,22.8,500.0,251.49499999999998
1566,307.65,22.465,500.0,252.09499999999997
1567,307.725,22.490000000000002,500.0,252.375
1568,309.02,22.384999999999998,500.0,252.07999999999998
1569,310.54499999999996,22.685,500.0,253.215
1570,312.085,22.384999999999998,500.0,254.825
1571,312.2,22.744999999999997,500.0,255.525
1572,313.46500000000003,22.735000000000003,500.0,256.835
1573,311.895,22.46,500.0,256.915
1574,309.96500000000003,22.6,500.0,257.09000000000003
1575,307.04499999999996,22.86,500.0,258.59499999999997
1576,304.855,22.509999999999998,500.0,256.40500000000003
1577,302.445,22.655,500.0,256.2
1578,300.505,22.775,500.0,255.91500000000002
1579,298.375,22.47,500.0,256.23
1580,297.225,22.305,500.0,257.975
1581,295.09499999999997,22.294999999999998,500.0,256.95500000000004
1582,293.66999999999996,22.375,500.0,254.975
1583,292.54,22.91,500.0,255.53000000000003
1584,291.63,22.869999999999997,500.0,258.1
1585,290.59000000000003,22.84,500.0,256.36
1586,290.40500000000003,22.919999999999998,500.0,256.28000000000003
1587,290.515,23.195,500.0,257.42
1588,291.335,23.05,500.0,256.95
1589,291.87,23.145,500.0,255.935
1590,292.40500000000003,23.145,500.0,257.72999999999996
1591,292.615,22.985,500.0,255.60500000000002
1592,292.875,22.965,500.0,255.26999999999998
1593,295.82,22.915,500.0,256.38
1594,297.835,22.445,500.0,255.25
1595,300.90500000000003,22.13,500.0,255.38000000000002
1596,303.90999999999997,22.75,500.0,256.40999999999997
1597,306.86,22.79,500.0,258.735
1598,309.7,22.544999999999998,500.0,260.51
1599,312.59499999999997,22.630000000000003,500.0,258.475
1600,314.44,22.465,500.0,256.69
1601,317.375,22.375,500.0,257.115
1602,319.86,22.265,500.0,259.23
1603,322.09000000000003,21.875,500.0,260.3
1604,323.41999999999996,21.68,500.0,259.96
1605,325.15500000000003,21.425,500.0,261.46
1606,326.16999999999996,21.73,500.0,259.93
1607,327.70500000000004,21.925,500.0,259.27000000000004
1608,328.515,22.09,500.0,259.815
1609,329.49,21.85,500.0,261.09000000000003
1610,330.09000000000003,21.595,500.0,258.49
1611,331.12,21.375,500.0,260.56
1612,332.44,20.985,500.0,261.665
1613,333.265,21.02,500.0,262.185
1614,334.45500000000004,21.175,500.0,263.20500000000004
1615,334.66999999999996,21.625,500.0,262.59000000000003
1616,334.515,21.555,500.0,262.95500000000004
1617,335.15,21.369999999999997,500.0,260.575
1618,335.875,21.625,500.0,259.82
1619,336.5,21.53,500.0,261.725
1620,337.19,21.43,500.0,263.54
1621,338.02,21.25,500.0,265.185
1622,338.435,21.225,500.0,263.76
1623,338.735,21.035,500.0,263.135
1624,339.63,20.8,500.0,261.825
1625,337.555,21.04,500.0,261.385
1626,335.94,21.175,500.0,261.93999999999994
1627,336.21,20.775,500.0,261.53499999999997
1628,336.54,20.98,500.0,262.31
1629,335.335,20.805,500.0,260.98
1630,334.26,21.125,500.0,261.57
1631,334.665,21.625,500.0,261.055
1632,335.05,21.39,500.0,261.65999999999997
1633,335.195,21.365000000000002,500.0,260.44
1634,335.96,21.355,500.0,260.56
1635,337.15999999999997,20.97,500.0,261.38
1636,338.115,20.735,500.0,262.585
1637,338.59499999999997,20.795,500.0,263.435
1638,339.25,20.669999999999998,500.0,266.585
1639,340.59499999999997,20.925,500.0,264.88
1640,342.04499999999996,21.044999999999998,500.0,264.335
1641,342.73,21.3,500.0,264.04499999999996
1642,344.005,21.225,500.0,264.70500000000004
1643,344.86,21.965,500.0,263.71500000000003
1644,345.19,22.095,500.0,264.28499999999997
1645,349.255,22.085,500.0,264.32
1646,352.255,21.759999999999998,500.0,265.77
1647,353.28499999999997,21.425,500.0,266.25
1648,354.235,21.264999999999997,500.0,266.38
1649,356.865,21.465,500.0,267.445
1650,359.76,21.505000000000003,500.0,269.305
1651,360.12,21.15,500.0,269.475
1652,360.49,21.55,500.0,269.55
1653,360.825,21.865000000000002,500.0,269.59499999999997
1654,361.21,21.875,500.0,269.645
1655,361.82,22.145,500.0,267.96500000000003
1656,362.265,21.985,500.0,266.83000000000004
1657,362.255,22.419999999999998,500.0,267.665
1658,361.96500000000003,22.69,500.0,263.96
1659,361.23,22.39,500.0,265.685
1660,360.38,22.595,500.0,265.88
1661,359.365,22.79,500.0,265.415
1662,357.355,22.975,500.0,266.325
1663,356.925,22.494999999999997,500.0,267.11
1664,357.555,22.419999999999998,500.0,267.31
1665,356.51,22.315,500.0,267.415
1666,356.115,22.4,500.0,266.57
1667,355.1,22.7,500.0,267.57
1668,355.015,22.615000000000002,500.0,267.485
1669,354.44,22.57,500.0,267.81
1670,354.305,22.2,500.0,266.835
1671,354.14,22.605,500.0,267.475
1672,354.28000000000003,22.515,500.0,265.995
1673,354.385,22.48,500.0,266.5
1674,354.815,22.715,500.0,266.08000000000004
1675,354.885,22.55,500.0,267.065
1676,353.65500000000003,22.65,500.0,266.83000000000004
1677,349.885,22.11,500.0,265.875
1678,345.03499999999997,21.835,500.0,266.625
1679,342.335,22.055,500.0,266.945
1680,340.33000000000004,21.84,500.0,265.585
1681,339.58000000000004,21.695,500.0,265.43
1682,339.18,21.925,500.0,263.0
1683,337.65,21.695,500.0,263.34499999999997
1684,335.355,21.785,500.0,263.43
1685,335.77,21.8,500.0,261.525
1686,335.605,21.880000000000003,500.0,260.745
1687,332.56,21.755000000000003,500.0,259.645
1688,330.78000000000003,22.065,500.0,259.77
1689,330.01,22.05,500.0,258.25
1690,328.815,22.145,500.0,258.935
1691,327.90500000000003,22.055,500.0,258.95
1692,327.105,22.16,500.0,257.30499999999995
1693,326.225,21.96,500.0,256.54499999999996
1694,324.635,21.65,500.0,257.645
1695,323.195,21.68,500.0,256.82
1696,323.16999999999996,21.61,500.0,256.52
1697,325.255,21.630000000000003,500.0,256.6
1698,329.15,21.45,500.0,257.03000000000003
1699,330.875,21.419999999999998,500.0,257.175
1700,330.1,21.435,500.0,256.71
1701,331.245,21.345,500.0,257.635
1702,332.18,20.794999999999998,500.0,258.34000000000003
1703,333.165,20.895000000000003,500.0,255.05
1704,334.555,20.72,500.0,255.18
1705,333.665,20.630000000000003,500.0,255.98000000000002
1706,333.65,20.395,500.0,254.76999999999998
1707,336.36,20.28,500.0,256.90999999999997
1708,337.165,20.244999999999997,500.0,257.225
1709,337.13,20.15,500.0,258.23
1710,336.915,20.375,500.0,258.28000000000003
1711,338.975,19.990000000000002,500.0,257.23
1712,340.1,20.195,500.0,256.89500000000004
1713,342.34499999999997,20.02,500.0,256.835
1714,344.735,20.3,500.0,257.03499999999997
1715,347.44,20.355,500.0,255.60999999999999
1716,350.125,20.8,500.0,255.00500000000002
1717,353.145,20.98,500.0,254.475
1718,354.565,21.330000000000002,500.0,253.61999999999998
1719,356.05,21.155,500.0,251.95999999999998
1720,358.46500000000003,21.325,500.0,252.85500000000002
1721,359.185,21.45,500.0,252.275
1722,360.14,21.78,500.0,251.95999999999998
1723,359.635,21.785,500.0,254.74499999999998
1724,360.665,21.97,500.0,253.59499999999997
1725,360.805,22.125,500.0,252.08
1726,360.28499999999997,22.59,500.0,253.54000000000002
1727,359.225,23.044999999999998,500.0,251.73000000000002
1728,359.665,22.735,500.0,250.83499999999998
1729,360.69,23.055,500.0,250.08
1730,360.815,22.755000000000003,500.0,248.94
1731,359.385,23.035,500.0,248.565
1732,358.02,22.994999999999997,500.0,248.93
1733,355.69,23.125,500.0,247.785
1734,353.63,22.994999999999997,500.0,246.625
1735,351.495,23.294999999999998,500.0,248.55
1736,349.555,22.744999999999997,500.0,248.99
1737,347.46999999999997,22.415,500.0,248.0
1738,346.29,22.405,500.0,247.26
1739,345.21500000000003,22.6,500.0,246.935
1740,344.815,23.27,500.0,246.82
1741,344.16999999999996,23.09,500.0,246.64000000000001
1742,343.15500000000003,23.04,500.0,245.89000000000001
1743,342.89,22.965,500.0,245.21999999999997
1744,340.35,22.905,500.0,245.11999999999998
1745,338.52,22.86,500.0,246.185
1746,337.93,22.185,500.0,245.545
1747,338.005,21.755000000000003,500.0,245.18
1748,336.355,21.865000000000002,500.0,244.805
1749,334.675,21.71,500.0,244.795
1750,334.3,21.91,500.0,243.59
1751,333.79499999999996,21.855,500.0,243.38000000000002
1752,333.645,21.785,500.0,243.68
1753,333.995,22.31,500.0,244.365
1754,334.01,22.285,500.0,244.00500000000002
1755,334.445,21.65,500.0,243.57
1756,334.43,22.080000000000002,500.0,243.7
1757,332.08000000000004,22.244999999999997,500.0,243.76999999999998
1758,332.03499999999997,22.369999999999997,500.0,244.295
1759,332.115,22.335,500.0,244.615
1760,332.11,21.3,500.0,243.825
1761,332.34000000000003,21.675,500.0,242.545
1762,333.03000000000003,21.79,500.0,244.32
1763,333.59499999999997,21.86,500.0,244.92
1764,335.005,22.28,500.0,246.115
1765,336.105,23.130000000000003,500.0,245.96999999999997
1766,336.565,23.240000000000002,500.0,246.25500000000002
1767,336.66999999999996,23.835,500.0,245.48499999999999
1768,336.70500000000004,23.815,500.0,244.76
1769,336.495,23.64,500.0,245.35
1770,336.005,23.759999999999998,500.0,245.64499999999998
1771,335.685,23.735,500.0,246.125
1772,335.65999999999997,23.79,500.0,245.59
1773,335.015,23.65,500.0,243.78000000000003
1774,334.70500000000004,23.830000000000002,500.0,244.375
1775,333.58000000000004,23.945,500.0,243.71999999999997
1776,332.15999999999997,24.065,500.0,243.06
1777,333.61,24.28,500.0,242.53000000000003
1778,333.36,23.89,500.0,241.84499999999997
1779,332.725,24.235,500.0,240.975
1780,332.585,24.330000000000002,500.0,239.625
1781,331.75,24.195,500.0,240.45
1782,331.165,24.35,500.0,238.78000000000003
1783,331.275,24.884999999999998,500.0,238.46999999999997
1784,331.91999999999996,24.715,500.0,238.06
1785,332.63,23.965,500.0,237.86999999999998
1786,332.815,24.285,500.0,236.795
1787,333.13,24.19,500.0,237.18
1788,333.585,24.195,500.0,237.175
1789,333.95500000000004,24.19,500.0,237.195
1790,334.445,23.895,500.0,236.86999999999998
1791,334.45500000000004,23.945,500.0,237.66500000000002
1792,334.46,23.515,500.0,238.875
1793,334.45,23.52,500.0,239.54000000000002
1794,334.6,23.32,500.0,238.775
1795,334.89,23.494999999999997,500.0,239.54000000000002
1796,335.95500000000004,23.255,500.0,239.34499999999997
1797,336.59499999999997,23.080000000000002,500.0,239.565
1798,335.865,23.48,500.0,240.55
1799,334.79,23.0,500.0,240.385
1800,334.03000000000003,23.68,500.0,242.19
1801,333.665,24.080000000000002,500.0,241.88000000000002
1802,333.165,23.94,500.0,242.25500000000002
1803,332.685,23.435,500.0,243.26500000000001
1804,331.695,23.445,500.0,243.065
1805,331.055,23.55,500.0,243.065
1806,330.665,23.490000000000002,500.0,244.06
1807,330.46,22.794999999999998,500.0,244.78000000000003
1808,330.745,22.585,500.0,245.31
1809,330.925,22.65,500.0,244.885
1810,331.09000000000003,22.79,500.0,245.96999999999997
1811,331.185,22.735,500.0,245.06
1812,331.05,23.1,500.0,244.83
1813,331.325,22.775,500.0,244.85999999999999
1814,331.98,23.07,500.0,244.75500000000002
1815,332.2,22.98,500.0,245.305
1816,332.18,22.9,500.0,246.39499999999998
1817,332.275,22.555,500.0,247.825
1818,332.935,22.1,500.0,247.53000000000003
1819,333.82,21.95,500.0,248.41
1820,333.86,21.415,500.0,248.49
1821,333.415,20.740000000000002,500.0,247.93
1822,332.71500000000003,20.82,500.0,248.125
1823,330.11,20.994999999999997,500.0,246.51999999999998
1824,329.355,20.785,500.0,246.135
1825,329.27,20.535,500.0,246.40500000000003
1826,328.185,20.57,500.0,246.805
1827,327.96999999999997,21.369999999999997,500.0,245.885
1828,325.025,21.64,500.0,247.16
1829,324.115,21.565,500.0,247.275
1830,323.445,21.725,500.0,246.82
1831,323.21500000000003,21.935,500.0,246.35999999999999
1832,323.08000000000004,21.759999999999998,500.0,246.025
1833,322.25,22.04,500.0,246.79000000000002
1834,321.61,21.755000000000003,500.0,246.865
1835,318.99,21.869999999999997,500.0,246.20999999999998
1836,316.365,22.009999999999998,500.0,246.49499999999998
1837,313.93,22.195,500.0,246.01500000000001
1838,311.305,22.71,500.0,245.45999999999998
1839,308.605,22.794999999999998,500.0,247.23499999999999
1840,306.45,22.66,500.0,246.775
1841,304.435,23.19,500.0,247.55
1842,302.07,22.955000000000002,500.0,246.76500000000001
1843,302.415,22.645,500.0,248.60999999999999
1844,300.8,22.305,500.0,249.01
1845,298.40500000000003,22.68,500.0,249.44
1846,297.085,22.805,500.0,250.15
1847,294.135,22.195,500.0,250.65
1848,293.46500000000003,21.91,500.0,249.93
1849,291.39,22.055,500.0,249.725
1850,286.755,21.77,500.0,248.935
1851,284.505,21.380000000000003,500.0,249.04000000000002
1852,282.3,21.215,500.0,248.795
1853,280.32,20.89,500.0,249.035
1854,277.06,20.86,500.0,249.68
1855,276.59000000000003,20.655,500.0,251.3
1856,276.275,20.630000000000003,500.0,249.88000000000002
1857,275.395,20.955000000000002,500.0,250.525
1858,275.52,20.47,500.0,251.325
1859,275.91999999999996,20.490000000000002,500.0,250.16500000000002
1860,276.005,20.72,500.0,250.26999999999998
1861,273.55,20.595,500.0,250.45
1862,273.71500000000003,21.19,500.0,250.7
1863,273.175,21.285,500.0,249.95
1864,272.26,21.455000000000002,500.0,249.39499999999998
1865,272.19,21.065,500.0,249.90500000000003
1866,271.59499999999997,20.73,500.0,248.26999999999998
1867,271.945,21.0,500.0,247.725
1868,271.145,21.355,500.0,246.55
1869,271.395,21.345,500.0,247.00500000000002
1870,273.425,21.335,500.0,249.045
1871,272.9,21.525,500.0,250.935
1872,272.53000000000003,21.525,500.0,250.875
1873,271.96999999999997,21.66,500.0,252.39499999999998
1874,271.88,21.81,500.0,254.19
1875,272.135,21.830000000000002,500.0,252.85999999999999
1876,272.135,22.025,500.0,254.48499999999999
1877,272.14,21.79,500.0,254.58
1878,271.395,21.85,500.0,255.325
1879,270.69,22.35,500.0,255.70999999999998
1880,269.8,22.275,500.0,256.455
1881,271.71,22.025,500.0,256.725
1882,271.765,21.645,500.0,256.875
1883,271.835,21.66,500.0,258.34499999999997
1884,272.395,22.07,500.0,259.95500000000004
1885,272.13,22.02,500.0,261.09000000000003
1886,272.44,22.195,500.0,261.79499999999996
1887,272.865,22.22,500.0,263.15999999999997
1888,273.45500000000004,22.215,500.0,264.65
1889,272.43,22.285,500.0,264.52
1890,272.28000000000003,22.57,500.0,263.27
1891,272.1,22.634999999999998,500.0,262.045
1892,271.36,22.85,500.0,264.12
1893,270.69,22.715,500.0,263.885
