turn,qucb_mean,qucb_low,qucb_high,ucb_mean,ucb_low,ucb_high,thomp_mean,thomp_low,thomp_high
60000,222.2099999999801,219.8472423917713,224.57275760818894,547.2793,542.2581325368725,552.3004612131275,200.5288,190.16153405597035,210.89605261395153
61250,222.2099999999801,219.8472423917713,224.57275760818894,556.0044,550.885333192404,561.123455870096,201.4552,191.05387048252433,211.85652990810067
62500,222.2099999999801,219.8472423917713,224.57275760818894,564.4278,559.2345083518233,569.6210824684892,202.37401,191.94539779647928,212.8026185609426
63750,222.2099999999801,219.8472423917713,224.57275760818894,572.2236,566.9135052800666,577.5336382746209,203.3288,192.87423045104708,213.78336232239042
65000,222.2099999999801,219.8472423917713,224.57275760818894,579.84357,574.4691132822508,585.2180205068117,204.20041,193.71531333572509,214.68550453536866
66250,222.2099999999801,219.8472423917713,224.57275760818894,588.0099,582.5770344508919,593.4427409397331,204.946,194.44112127195604,215.4508770190596
67500,222.2099999999801,219.8472423917713,224.57275760818894,596.4811,590.9793567255821,601.9828014775429,205.55,195.0342444012254,216.06576170229022
68750,222.2099999999801,219.8472423917713,224.57275760818894,605.7551,600.0755815185925,611.4346723876575,206.15279,195.62187119287668,216.68370131688894
70000,222.2099999999801,219.8472423917713,224.57275760818894,614.5995,608.7865125745195,620.4124620348555,206.80359,196.2569208009083,217.3502569334667
71250,222.2099999999801,219.8472423917713,224.57275760818894,622.91736,617.105501879817,628.729214917058,207.2844,196.7222006131895,217.84658600790425
72500,222.36629999998007,220.05010216359608,224.68249783636406,630.6361,624.6804505737852,636.5917662230898,207.74161,197.1640358503194,218.31917948171184
73750,222.7412999999801,220.49600836224522,224.98659163771498,639.2865,633.2078188399395,645.3651792069355,208.12439,197.54279770810786,218.70598158876714
75000,222.82349999998013,220.58563968363956,225.0613603163207,647.3288,641.1376327873187,653.5199599861188,208.54721,197.96569005173626,219.1287313349825
76250,223.79789999998,221.70849720339868,225.8873027965613,654.9254,648.6608454386588,661.1899846394662,208.8616,198.27606468355563,219.44714088285062
77500,225.54789999997985,223.5237038118649,227.5720961880948,662.8053,656.4860341819285,669.1245615211965,209.2004,198.61374356492578,219.78704378858984
78750,226.26139999997963,224.27737080695164,228.24542919300762,671.70294,665.3300619179203,678.0758218711422,209.5544,198.96809484513358,220.14070032088205
80000,235.64079999997978,233.83253593103703,237.44906406892252,680.178,673.7146140750089,686.6413429562411,209.822,199.23551234948295,220.40850010168893
81250,267.26579999996954,265.4345316026483,269.0970683972908,687.7876,681.2597289777706,694.3154663347294,210.1736,199.58812786767666,220.75907061865146
82500,278.52919999995925,276.46011824549373,280.59828175442476,694.2408,687.6560527790007,700.8255146038118,210.54,199.9572990727237,221.1226874995419
83750,278.66019999995916,276.5786624467428,280.74173755317554,701.3501,694.6630040282431,708.0371912842569,210.9444,200.3723860328603,221.5164079124522
85000,279.53519999995837,277.2817714450411,281.78862855487563,708.5472,701.8320047435719,715.2623556079906,211.2784,200.714642082755,221.84215113013562
86250,280.1311999999578,277.70459785179895,282.55780214811665,716.0206,709.1926216231878,722.8486381424372,211.7352,201.1787044175376,222.29169353168115
87500,280.25619999995774,277.8010714251613,282.7113285747542,722.9343,716.0114266483125,729.8572256954375,212.14,201.5982686273605,222.68173015193636
88750,280.38119999995763,277.89158865436264,282.8708113455526,730.1843,723.2679245013829,737.1007278423671,212.56041,202.02427189509007,223.0965471967068
90000,280.4942999999575,277.96855858363733,283.02004141627765,737.68646,730.7484270945612,744.6244977101263,212.89679,202.36185299852474,223.43172610303776
91250,280.4942999999575,277.96855858363733,283.02004141627765,745.09064,738.00960961431,752.1716647997525,213.4244,202.89159801662896,223.95718738376166
92500,280.4942999999575,277.96855858363733,283.02004141627765,753.3158,746.1502516432637,760.4813401536113,213.8032,203.2766144362219,224.32980035869997
93750,280.4942999999575,277.96855858363733,283.02004141627765,760.8489,753.5888318490562,768.1089220571938,214.256,203.72682747331473,224.7851659348884
95000,280.4942999999575,277.96855858363733,283.02004141627765,768.4228,760.9210575567321,775.9245234979554,214.6524,204.1310750666278,225.1737345036847
96250,280.4942999999575,277.96855858363733,283.02004141627765,776.5746,768.8785892701657,784.2705806517093,215.0856,204.57105405198593,225.60014956129532
97500,280.4942999999575,277.96855858363733,283.02004141627765,783.7936,775.9054271794158,791.6817310237092,215.5952,205.10226397880743,226.08813519111445
98750,280.4942999999575,277.96855858363733,283.02004141627765,790.5653,782.5416344605416,798.5889807738334,216.12721,205.64482688558158,226.60959816324655
100000,280.4942999999575,277.96855858363733,283.02004141627765,797.75775,789.6888202011806,805.8266827285069,216.6316,206.1660529167135,227.0971611946146
101250,280.4942999999575,277.96855858363733,283.02004141627765,804.3094,796.1287579463386,812.4900164677239,217.2532,206.8178910957293,227.68851759567696
102500,280.4942999999575,277.96855858363733,283.02004141627765,811.34186,802.944904304486,819.7388115158265,217.7784,207.3644791441612,228.19231406872942
103750,280.4942999999575,277.96855858363733,283.02004141627765,818.4261,809.8100485267278,827.0421243248347,218.3656,207.977899349259,228.753301822616
105000,280.4942999999575,277.96855858363733,283.02004141627765,824.8167,816.0539877270747,833.5794351244878,218.84401,208.47799297608273,229.2100258227454
106250,280.4942999999575,277.96855858363733,283.02004141627765,831.0808,822.1291395134033,840.0324815803467,219.3692,209.01992646744517,229.71847685286733
107500,280.4942999999575,277.96855858363733,283.02004141627765,837.3565,828.2343762733806,846.4786364219319,219.90881,209.58655337702442,230.23107357610058
108750,280.4942999999575,277.96855858363733,283.02004141627765,844.4604,835.3034290221779,853.6173473450096,220.3916,210.08923346094775,230.69396966405225
110000,280.4942999999575,277.96855858363733,283.02004141627765,851.4636,842.1774588097849,860.7497872839651,220.87279,210.59580682570717,231.1497681254647
111250,280.4942999999575,277.96855858363733,283.02004141627765,858.85974,849.4688233422717,868.2506590796033,221.33961,211.0827809815138,231.59644875481433
112500,280.4942999999575,277.96855858363733,283.02004141627765,864.8423,855.3771026483298,874.3074676641702,221.81122,211.57817666496027,232.04425985847723
113750,280.4942999999575,277.96855858363733,283.02004141627765,870.5106,860.9295521177658,880.0916881166092,222.24321,212.02871596748543,232.45770371024895
115000,280.4942999999575,277.96855858363733,283.02004141627765,876.3353,866.6999422552893,885.9707120415857,222.6752,212.48087324472345,232.8695295873078
116250,280.4942999999575,277.96855858363733,283.02004141627765,882.11865,872.4716645260503,891.7656401614497,223.0272,212.84944486586042,233.20496797593646
117500,280.4942999999575,277.96855858363733,283.02004141627765,889.1582,879.4579252848475,898.8584809651525,223.40439,213.23756526706876,233.5712115884
118750,280.4942999999575,277.96855858363733,283.02004141627765,896.43146,886.6672735182711,906.1956415207914,223.69,213.53130990382013,233.84869497899237
120000,280.4942999999575,277.96855858363733,283.02004141627765,904.1502,894.2898301848128,914.0105848542497,224.02519,213.8736292347596,234.17675528672478
121250,280.4942999999575,277.96855858363733,283.02004141627765,911.079,901.1825035257758,920.9754554585992,224.414,214.26826348857816,234.55973944110934
122500,280.4942999999575,277.96855858363733,283.02004141627765,917.5639,907.5752189701655,927.552588647022,224.8316,214.69013430210953,234.97307370570297
123750,280.4942999999575,277.96855858363733,283.02004141627765,924.04456,914.0020769624813,934.0870343656437,225.178,215.03962969531685,235.31635785351128
125000,280.4942999999575,277.96855858363733,283.02004141627765,930.45154,920.3317702129591,940.5713059589159,225.5948,215.4646558941629,235.72494981872774
126250,280.4942999999575,277.96855858363733,283.02004141627765,935.735,925.4999696923555,945.9700010107695,225.9592,215.83724554463484,236.0811504514589
127500,280.4942999999575,277.96855858363733,283.02004141627765,942.1053,931.7268445351157,952.4837267539468,226.2352,216.12254118449775,236.347856764721
128750,280.4942999999575,277.96855858363733,283.02004141627765,948.0493,937.4762824562945,958.6223503562055,226.5524,216.45064459641515,236.6541527668661
130000,280.4942999999575,277.96855858363733,283.02004141627765,953.08154,942.4914503418302,963.6716355956698,226.94359,216.85517064092988,237.032005872742
131250,280.4942999999575,277.96855858363733,283.02004141627765,958.0361,947.3940794118832,968.6780641428043,227.30481,217.2233796970827,237.3862394435423
132500,280.4942999999575,277.96855858363733,283.02004141627765,963.6208,952.9326132430624,974.3089639053751,227.61441,217.54200479250062,237.68681600828063
133750,280.4942999999575,277.96855858363733,283.02004141627765,969.2459,958.5042790194551,979.9875422696074,227.8768,217.81328720220262,237.94031387201613
135000,280.4942999999575,277.96855858363733,283.02004141627765,975.73724,964.8388353684393,986.6356519362482,228.1768,218.12141059903746,238.23219657869691
136250,280.4942999999575,277.96855858363733,283.02004141627765,981.9275,970.9728775950902,992.8821028736598,228.494,218.4365464952696,238.55146009652728
137500,280.4942999999575,277.96855858363733,283.02004141627765,988.3324,977.1578604852672,999.5069344366078,228.80559,218.75408541619151,238.85709012091786
138750,280.4942999999575,277.96855858363733,283.02004141627765,995.3042,983.9913469461376,1006.6170514913624,229.0592,219.0107148389817,239.1076933641433
140000,280.7816999999575,278.38026293417727,283.1831370657377,1001.16,989.8312877750312,1012.4886585140313,229.3372,219.29069761833603,239.38371034064835
141250,281.15669999995754,278.88167379717925,283.43172620273583,1006.739,995.3316718395839,1018.1463555041661,229.6048,219.55928481807834,239.65030990848416
142500,281.53169999995754,279.3877797068197,283.6756202930954,1011.92896,1000.4488630718811,1023.4090470843689,229.8216,219.7787324573101,239.8644560192524
143750,281.78309999995747,279.69372809832566,283.8724719015893,1017.2651,1005.7336572091236,1028.796494158064,230.03839,220.00322402000612,240.07355820655638
145000,281.90809999995736,279.83500852183533,283.9811914780794,1022.56885,1010.9307013547199,1034.20699395778,230.30798,220.2728773013578,240.3430894955172
146250,282.6750999999573,280.754512587212,284.5956874127026,1027.9071,1016.2556799237441,1039.558529060631,230.6284,220.59721530060045,240.65959011932142
147500,283.3575999999567,281.4832950048874,285.23190499502596,1032.9297,1021.2602165993595,1044.5991584006404,230.93759,220.90715088816665,240.9680322173021
148750,283.3575999999567,281.4832950048874,285.23190499502596,1037.9341,1026.2801066158818,1049.5880574466182,231.25119,221.22262299504706,241.2797573760467
150000,283.3575999999567,281.4832950048874,285.23190499502596,1043.2554,1031.5004946245901,1055.0102475629099,231.49,221.46828900642936,241.51172197989877
151250,283.3575999999567,281.4832950048874,285.23190499502596,1048.9684,1037.1662298899857,1060.7705376881393,231.77,221.7471704426602,241.79283810226167
152500,283.3575999999567,281.4832950048874,285.23190499502596,1055.3888,1043.4329477601216,1067.3446401305034,232.10321,222.07636173571834,242.13005916271916
153750,283.3575999999567,281.4832950048874,285.23190499502596,1061.4418,1049.426377777861,1073.457167144014,232.396,222.3664223403004,242.4255698471996
155000,283.3575999999567,281.4832950048874,285.23190499502596,1066.9508,1054.8909240353003,1079.0106872928247,232.6448,222.61557519493462,242.67403662147163
156250,283.3575999999567,281.4832950048874,285.23190499502596,1072.9082,1060.7511983118425,1085.0652079381575,232.90558,222.87814266736785,242.93301455919465
157500,283.3575999999567,281.4832950048874,285.23190499502596,1077.22,1064.913340703068,1089.526600703182,233.1452,223.12176175534861,243.16864351808889
158750,283.3575999999567,281.4832950048874,285.23190499502596,1081.1761,1068.7767925211515,1093.5755024007235,233.4328,223.40496677418048,243.46063381175702
160000,283.3575999999567,281.4832950048874,285.23190499502596,1086.0696,1073.5694165212756,1098.5697436349744,233.71521,223.68530602520832,243.74511389666668
161250,283.3575999999567,281.4832950048874,285.23190499502596,1092.1658,1079.5660135394571,1104.7655294292929,233.95119,223.926598787751,243.97577547982712
162500,283.3575999999567,281.4832950048874,285.23190499502596,1097.8801,1085.190725732838,1110.569528173412,234.2784,224.25962701373405,244.29716619915658
163750,283.3575999999567,281.4832950048874,285.23190499502596,1103.315,1090.5510688573727,1116.0788139551273,234.636,224.61777075790044,244.65423241592768
165000,283.3575999999567,281.4832950048874,285.23190499502596,1108.3716,1095.6257497347788,1121.1174143277212,234.92558,224.90698295653107,244.9441828149533
166250,283.3575999999567,281.4832950048874,285.23190499502596,1112.2799,1099.5475845527014,1125.0122299004236,235.1816,225.16915274962744,245.19403694763818
167500,283.3575999999567,281.4832950048874,285.23190499502596,1116.6804,1103.8502429574423,1129.5105968863077,235.5368,225.5288011654144,245.5448072330231
168750,283.3575999999567,281.4832950048874,285.23190499502596,1120.8632,1107.9337301217424,1133.7925882376326,235.98401,225.984410746339,245.983606831786
170000,283.3575999999567,281.4832950048874,285.23190499502596,1125.3672,1112.3544306356284,1138.3799443643716,236.354,226.35805884234512,246.34994897015488
171250,283.3575999999567,281.4832950048874,285.23190499502596,1129.8115,1116.6685455831662,1142.9545012918338,236.77362,226.77899051884182,246.76825069209568
172500,283.3575999999567,281.4832950048874,285.23190499502596,1133.8976,1120.6241746355668,1147.1709913800582,237.172,227.1858261293679,247.1581680112571
173750,283.3575999999567,281.4832950048874,285.23190499502596,1138.8453,1125.4456320515858,1152.2450417765392,237.54279,227.5613917379923,247.5241795510702
175000,283.3575999999567,281.4832950048874,285.23190499502596,1143.5062,1129.9483782410473,1157.0640729308277,237.8496,227.86760432502027,247.8315839074016
176250,283.3575999999567,281.4832950048874,285.23190499502596,1148.4708,1134.756584264259,1162.185066126366,238.27321,228.27965292350575,248.26676431282237
177500,283.3575999999567,281.4832950048874,285.23190499502596,1153.0197,1139.187982721228,1166.851323919397,238.61798,228.62512740561593,248.61083450844657
178750,283.3575999999567,281.4832950048874,285.23190499502596,1157.2566,1143.2914704143157,1171.2217131794343,238.9692,228.9713009028296,248.96708410693603
180000,283.3575999999567,281.4832950048874,285.23190499502596,1162.2488,1148.1823312504966,1176.3152273432534,239.2772,229.2728140903819,249.28159875141498
181250,283.3575999999567,281.4832950048874,285.23190499502596,1167.5125,1153.254053924688,1181.770848419062,239.628,229.6194617167732,249.63655024611742
182500,283.3575999999567,281.4832950048874,285.23190499502596,1172.9797,1158.588990376689,1187.370482279561,239.9584,229.9342464364785,249.98256264555275
183750,283.3575999999567,281.4832950048874,285.23190499502596,1177.833,1163.3061816635857,1192.3598339614143,240.3012,230.2640931961255,250.3382932784839
185000,283.3575999999567,281.4832950048874,285.23190499502596,1181.9575,1167.363581171417,1196.551457891083,240.6712,230.62287045061083,250.71953677595167
186250,283.3575999999567,281.4832950048874,285.23190499502596,1186.0253,1171.4450599391457,1200.6054771702293,241.0116,230.96071829348242,251.06247506589258
187500,283.3575999999567,281.4832950048874,285.23190499502596,1189.6313,1175.0326738410174,1204.2300214714826,241.32,231.26480903231604,251.37520561612146
188750,283.3575999999567,281.4832950048874,285.23190499502596,1193.5171,1178.8563263969272,1208.1778532905728,241.5796,231.5193372825361,251.63987292254203
190000,283.3575999999567,281.4832950048874,285.23190499502596,1197.9592,1183.2859807440202,1212.6324762872298,241.8224,231.76228178483433,251.8825241233688
191250,283.3575999999567,281.4832950048874,285.23190499502596,1202.3872,1187.6764226459748,1217.0979914165252,242.074,232.01495699159744,252.1330532623088
192500,283.3575999999567,281.4832950048874,285.23190499502596,1207.56,1192.7222853344201,1222.3978318530799,242.3932,232.32967800139366,252.45672946930947
193750,283.3575999999567,281.4832950048874,285.23190499502596,1212.5804,1197.5631394248444,1227.5977492470306,242.6536,232.58946338210754,252.7177265592987
195000,283.3575999999567,281.4832950048874,285.23190499502596,1216.6001,1201.4558996045505,1231.7442957079495,242.952,232.89242984340135,253.0115618558174
196250,283.3575999999567,281.4832950048874,285.23190499502596,1220.6536,1205.386173041468,1235.920955864782,243.22961,233.17524711191837,253.28398140370663
197500,283.3575999999567,281.4832950048874,285.23190499502596,1225.7274,1210.448777093738,1241.006056890637,243.60321,233.54670349960045,253.65971739883705
198750,283.3575999999567,281.4832950048874,285.23190499502596,1230.8916,1215.6655796013285,1246.1176235236715,243.8764,233.83243927664947,253.92036834053803
200000,283.3575999999567,281.4832950048874,285.23190499502596,1235.1204,1219.7818469175565,1250.4588757386935,244.1608,234.1208903215098,254.20070391677146
201250,283.3575999999567,281.4832950048874,285.23190499502596,1238.606,1223.241865043884,1253.970049018616,244.4092,234.37571660551808,254.44267328706005
202500,283.3575999999567,281.4832950048874,285.23190499502596,1243.3779,1227.9871493955047,1258.7687099794953,244.6388,234.60877532918505,254.66881256143995
203750,283.3575999999567,281.4832950048874,285.23190499502596,1247.34,1231.991458841913,1262.688472798712,244.9092,234.88911235019762,254.9292775423805
205000,283.3575999999567,281.4832950048874,285.23190499502596,1252.0786,1236.8022022923444,1267.3550242701556,245.11519,235.09842495486083,255.1319522424048
206250,283.3575999999567,281.4832950048874,285.23190499502596,1256.4441,1241.1094664656412,1271.7787171281088,245.3116,235.2958956449222,255.3273038179684
207500,283.3575999999567,281.4832950048874,285.23190499502596,1260.606,1245.3507920844022,1275.8611219780978,245.54199,235.52728368593287,255.55670068906713
208750,283.3575999999567,281.4832950048874,285.23190499502596,1264.0851,1248.8517576047368,1279.3184084108882,245.7476,235.72840619392676,255.76680254630762
210000,283.3575999999567,281.4832950048874,285.23190499502596,1268.3632,1253.0666625279218,1283.6596558314532,245.9724,235.95718691095036,255.98760679022152
211250,283.3575999999567,281.4832950048874,285.23190499502596,1272.2268,1256.818706638787,1287.634906642463,246.1748,236.16043809135184,256.1891712836482
212500,283.3575999999567,281.4832950048874,285.23190499502596,1275.9773,1260.4984416550233,1291.4561481887267,246.4312,236.41090902588513,256.45148721434924
